order_id,customer_id,merchant_id,product_id,order_day,order_value,device_id,address_id,payment_fp_id,round
O000360,C0000041,M0008,P000117,114,33.54,D006030,A000042,PF000042,1
O000361,C0000041,M0012,P000159,120,62.73,D006030,A000042,PF000042,2
O000362,C0000041,M0007,P000112,129,28.96,D006030,A000042,PF000042,2
O000363,C0000041,M0007,P000112,132,28.96,D006030,A000042,PF000042,2
O000364,C0000041,M0028,P000371,139,14.64,D006030,A000042,PF000042,2
O000365,C0000041,M0017,P000218,145,13.66,D006030,A000042,PF000042,2
O000366,C0000041,M0019,P000248,157,44.59,D006030,A000042,PF000042,3
O000367,C0000041,M0018,P000226,168,32.09,D006030,A000042,PF000042,3
O000368,C0000041,M0017,P000223,202,23.16,D006030,A000042,PF000042,4
O000369,C0000041,M0013,P000169,204,14.39,D006030,A000042,PF000042,4
O000370,C0000042,M0028,P000364,76,24.75,D000043,A000043,PF000043,0
O000371,C0000042,M0005,P000074,90,15.52,D000043,A000043,PF000043,1
O000372,C0000042,M0018,P000240,141,28.59,D000043,A000043,PF000043,2
O000373,C0000042,M0023,P000295,148,23.27,D000043,A000043,PF000043,2
O000374,C0000042,M0011,P000151,163,4.14,D000043,A000043,PF000043,3
O000375,C0000042,M0012,P000155,175,16.23,D000043,A000043,PF000043,3
O000376,C0000042,M0019,P000241,189,27.71,D000043,A000043,PF000043,4
O000377,C0000042,M0002,P000037,190,16.56,D000043,A000043,PF000043,4
O000378,C0000043,M0018,P000225,65,38.88,D000044,A000044,PF000044,0
O000379,C0000043,M0012,P000158,66,58.73,D000044,A000044,PF000044,0
O000380,C0000043,M0012,P000162,127,5.83,D000044,A000044,PF000044,2
O000381,C0000043,M0016,P000208,141,31.57,D000044,A000044,PF000044,2
O000382,C0000043,M0004,P000064,154,73.86,D000044,A000044,PF000044,3
O000383,C0000043,M0003,P000045,183,12.63,D000044,A000044,PF000044,4
O000384,C0000043,M0010,P000137,185,9.45,D000044,A000044,PF000044,4
O000385,C0000043,M0004,P000059,187,16.57,D000044,A000044,PF000044,4
O000386,C0000044,M0018,P000225,57,38.88,D000045,A000045,PF000045,0
O000387,C0000044,M0010,P000140,89,19.22,D000045,A000045,PF000045,0
O000388,C0000044,M0007,P000111,91,15.23,D000045,A000045,PF000045,1
O000389,C0000044,M0002,P000035,109,40.57,D000045,A000045,PF000045,1
O000390,C0000044,M0020,P000258,111,24.96,D000045,A000045,PF000045,1
O000391,C0000044,M0012,P000164,136,21.07,D000045,A000045,PF000045,2
O000392,C0000045,M0001,P000023,66,16.71,D000046,A000046,PF000046,0
O000393,C0000045,M0021,P000272,73,19.22,D000046,A000046,PF000046,0
O000394,C0000045,M0006,P000094,91,25.02,D000046,A000046,PF000046,1
O000395,C0000045,M0011,P000144,113,34.76,D000046,A000046,PF000046,1
O000396,C0000045,M0010,P000143,127,28.05,D000046,A000046,PF000046,2
O000397,C0000045,M0022,P000292,129,21.34,D000046,A000046,PF000046,2
O000398,C0000045,M0010,P000141,139,35.57,D000046,A000046,PF000046,2
O000399,C0000045,M0019,P000245,161,21.72,D000046,A000046,PF000046,3
O000400,C0000045,M0011,P000147,179,20.66,D000046,A000046,PF000046,3
O000401,C0000045,M0009,P000118,180,40.35,D000046,A000046,PF000046,4
O000402,C0000045,M0019,P000250,199,30.17,D000046,A000046,PF000046,4
O000403,C0000045,M0012,P000162,200,5.83,D000046,A000046,PF000046,4
O000404,C0000046,M0003,P000056,101,28.13,D000047,A000047,PF000047,1
O000405,C0000046,M0018,P000238,137,25.79,D000047,A000047,PF000047,2
O000406,C0000046,M0024,P000313,166,41.36,D000047,A000047,PF000047,3
O000407,C0000047,M0029,P000377,85,35.86,D006201,A000048,PF000048,0
O000408,C0000047,M0015,P000193,90,19.24,D006201,A000048,PF000048,1
O000409,C0000047,M0020,P000255,100,28.9,D006201,A000048,PF000048,1
O000410,C0000047,M0018,P000228,107,39.12,D006201,A000048,PF000048,1
O000411,C0000047,M0009,P000126,111,10.7,D006201,A000048,PF000048,1
O000412,C0000047,M0000,P000005,111,26.72,D006201,A000048,PF000048,1
O000413,C0000047,M0023,P000303,120,26.54,D006201,A000048,PF000048,2
O000414,C0000047,M0020,P000256,134,58.13,D006201,A000048,PF000048,2
O000415,C0000047,M0013,P000171,138,38.23,D006201,A000048,PF000048,2
O000416,C0000047,M0021,P000274,143,25.48,D006201,A000048,PF000048,2
O000417,C0000047,M0013,P000168,147,15.61,D006201,A000048,PF000048,2
O000418,C0000047,M0022,P000293,152,32.1,D006201,A000048,PF000048,3
O000419,C0000047,M0013,P000170,166,25.3,D006201,A000048,PF000048,3
O000420,C0000047,M0007,P000110,174,9.38,D006201,A000048,PF000048,3
O000421,C0000047,M0010,P000142,187,12.36,D006201,A000048,PF000048,4
O000422,C0000047,M0000,P000003,189,41.05,D_FRESH_C0000047,A_FRESH_C0000047,PF_FRESH_C0000047,4
O000423,C0000047,M0012,P000156,195,13.71,D_FRESH_C0000047,A_FRESH_C0000047,PF_FRESH_C0000047,4
O000424,C0000047,M0017,P000215,204,6.1,D006201,A000048,PF000048,4
O000425,C0000047,M0012,P000163,204,14.94,D006201,A000048,PF000048,4
O000426,C0000048,M0026,P000343,63,22.4,D006130,A006130,PF006130,0
O000427,C0000048,M0015,P000199,73,74.34,D006130,A006130,PF006130,0
O000428,C0000048,M0017,P000216,75,21.74,D006130,A006130,PF006130,0
O000429,C0000048,M0024,P000323,96,30.08,D006130,A006130,PF006130,1
O000430,C0000048,M0006,P000094,108,25.02,D006130,A006130,PF006130,1
O000431,C0000048,M0023,P000305,114,15.72,D006130,A006130,PF006130,1
O000432,C0000048,M0014,P000175,124,21.08,D006130,A006130,PF006130,2
O000433,C0000048,M0017,P000222,163,37.02,D006130,A006130,PF006130,3
O000434,C0000048,M0013,P000167,180,83.18,D006130,A006130,PF006130,4
O000435,C0000048,M0005,P000074,182,15.52,D_FRESH_C0000048,A_FRESH_C0000048,PF_FRESH_C0000048,4
O000436,C0000049,M0005,P000076,141,32.72,D000050,A000050,PF000050,2
O000437,C0000049,M0013,P000169,143,14.39,D000050,A000050,PF000050,2
O000438,C0000049,M0004,P000060,147,12.97,D000050,A000050,PF000050,2
O000439,C0000049,M0029,P000377,156,35.86,D000050,A000050,PF000050,3
O000440,C0000049,M0019,P000241,157,27.71,D000050,A000050,PF000050,3
O000441,C0000049,M0004,P000063,175,88.02,D000050,A000050,PF000050,3
O000442,C0000049,M0012,P000159,197,62.73,D000050,A000050,PF000050,4
O000443,C0000050,M0021,P000281,101,20.35,D000051,A000051,PF000051,1
O000444,C0000050,M0005,P000083,112,9.77,D000051,A000051,PF000051,1
O000445,C0000050,M0018,P000233,152,20.5,D000051,A000051,PF000051,3
O000446,C0000050,M0017,P000218,173,13.66,D000051,A000051,PF000051,3
O000447,C0000050,M0009,P000136,183,29.96,D000051,A000051,PF000051,4
O000448,C0000050,M0014,P000178,199,14.84,D000051,A000051,PF000051,4
O000449,C0000051,M0011,P000153,50,9.62,D000052,A000052,PF000052,0
O000450,C0000051,M0025,P000329,50,39.78,D000052,A000052,PF000052,0
O000451,C0000051,M0011,P000144,99,34.76,D000052,A000052,PF000052,1
O000452,C0000051,M0004,P000063,111,88.02,D000052,A000052,PF000052,1
O000453,C0000051,M0002,P000032,112,70.86,D000052,A000052,PF000052,1
O000454,C0000051,M0007,P000110,165,9.38,D000052,A000052,PF000052,3
O000455,C0000051,M0001,P000022,174,30.39,D000052,A000052,PF000052,3
O000456,C0000051,M0020,P000261,198,15.62,D000052,A000052,PF000052,4
O000457,C0000052,M0015,P000195,55,34.73,D000053,A000053,PF000053,0
O000458,C0000052,M0003,P000043,98,10.8,D000053,A000053,PF000053,1
O000459,C0000052,M0021,P000272,102,19.22,D000053,A000053,PF000053,1
O000460,C0000052,M0016,P000202,103,8.89,D000053,A000053,PF000053,1
O000461,C0000052,M0013,P000173,142,23.55,D000053,A000053,PF000053,2
O000462,C0000052,M0029,P000380,144,21.03,D000053,A000053,PF000053,2
O000463,C0000052,M0028,P000369,148,10.48,D000053,A000053,PF000053,2
O000464,C0000052,M0015,P000196,169,37.32,D000053,A000053,PF000053,3
O000465,C0000052,M0027,P000357,197,15.64,D000053,A000053,PF000053,4
O000466,C0000053,M0019,P000241,128,27.71,D000054,A000054,PF000054,2
O000467,C0000053,M0009,P000135,135,27.01,D000054,A000054,PF000054,2
O000468,C0000053,M0006,P000088,148,16.14,D000054,A000054,PF000054,2
O000469,C0000053,M0020,P000262,159,57.77,D000054,A000054,PF000054,3
O000470,C0000053,M0002,P000027,163,13.55,D000054,A000054,PF000054,3
O000471,C0000053,M0025,P000326,177,45.94,D000054,A000054,PF000054,3
O000472,C0000053,M0023,P000303,198,26.54,D000054,A000054,PF000054,4
O000473,C0000053,M0025,P000325,199,6.63,D000054,A000054,PF000054,4
O000474,C0000053,M0012,P000155,200,16.23,D000054,A000054,PF000054,4
O000475,C0000053,M0022,P000285,207,11.4,D000054,A000054,PF000054,4
O000476,C0000054,M0018,P000230,51,13.3,D000055,A000055,PF000055,0
O000477,C0000054,M0026,P000346,60,17.16,D000055,A000055,PF000055,0
O000478,C0000054,M0027,P000348,87,23.56,D000055,A000055,PF000055,0
O000479,C0000054,M0026,P000330,100,37.31,D000055,A000055,PF000055,1
O000480,C0000054,M0016,P000208,118,31.57,D000055,A000055,PF000055,1
O000481,C0000054,M0027,P000350,123,35.46,D000055,A000055,PF000055,2
O000482,C0000054,M0000,P000000,127,43.86,D000055,A000055,PF000055,2
O000483,C0000054,M0002,P000029,137,22.55,D000055,A000055,PF000055,2
O000484,C0000054,M0025,P000328,154,24.51,D000055,A000055,PF000055,3
O000485,C0000054,M0011,P000149,160,7.43,D000055,A000055,PF000055,3
O000486,C0000054,M0005,P000074,183,15.52,D000055,A000055,PF000055,4
O000487,C0000054,M0007,P000109,195,18.64,D000055,A000055,PF000055,4
O000488,C0000054,M0010,P000138,203,18.63,D000055,A000055,PF000055,4
O000489,C0000054,M0024,P000313,205,41.36,D000055,A000055,PF000055,4
O000490,C0000055,M0004,P000066,31,13.57,D000056,A000056,PF000056,0
O000491,C0000055,M0027,P000356,35,13.56,D000056,A000056,PF000056,0
O000492,C0000055,M0017,P000216,37,21.74,D000056,A000056,PF000056,0
O000493,C0000055,M0017,P000224,56,9.99,D000056,A000056,PF000056,0
O000494,C0000055,M0015,P000199,58,74.34,D000056,A000056,PF000056,0
O000495,C0000055,M0029,P000380,91,21.03,D000056,A000056,PF000056,1
O000496,C0000055,M0016,P000212,93,60.28,D000056,A000056,PF000056,1
O000497,C0000055,M0029,P000378,114,20.29,D000056,A000056,PF000056,1
O000498,C0000055,M0002,P000027,118,13.55,D000056,A000056,PF000056,1
O000499,C0000055,M0020,P000253,159,28.55,D000056,A000056,PF000056,3
O000500,C0000055,M0023,P000302,191,24.5,D000056,A000056,PF000056,4
O000501,C0000056,M0019,P000248,81,44.59,D000057,A000057,PF000057,0
O000502,C0000056,M0027,P000348,96,23.56,D000057,A000057,PF000057,1
O000503,C0000056,M0007,P000107,106,40.65,D000057,A000057,PF000057,1
O000504,C0000056,M0006,P000086,208,31.93,D000057,A000057,PF000057,4
O000505,C0000057,M0012,P000166,75,30.91,D000058,A000058,PF000058,0
O000506,C0000057,M0023,P000297,98,50.41,D000058,A000058,PF000058,1
O000507,C0000057,M0029,P000379,117,22.54,D000058,A000058,PF000058,1
O000508,C0000057,M0021,P000274,161,25.48,D000058,A000058,PF000058,3
O000509,C0000057,M0022,P000283,205,26.09,D000058,A000058,PF000058,4
O000510,C0000058,M0006,P000096,78,6.2,D000059,A000059,PF000059,0
O000511,C0000058,M0011,P000144,79,34.76,D000059,A000059,PF000059,0
O000512,C0000058,M0001,P000012,86,10.3,D000059,A000059,PF000059,0
O000513,C0000058,M0003,P000057,103,14.7,D000059,A000059,PF000059,1
O000514,C0000058,M0010,P000140,142,19.22,D000059,A000059,PF000059,2
O000515,C0000058,M0000,P000011,146,19.03,D000059,A000059,PF000059,2
O000516,C0000058,M0004,P000064,186,73.86,D000059,A000059,PF000059,4
O000517,C0000058,M0006,P000094,200,25.02,D000059,A000059,PF000059,4
O000518,C0000058,M0020,P000262,201,57.77,D000059,A000059,PF000059,4
O000519,C0000058,M0007,P000112,203,28.96,D000059,A000059,PF000059,4
O000520,C0000059,M0023,P000304,73,24.01,D000060,A000060,PF000060,0
O000521,C0000059,M0020,P000267,81,42.32,D000060,A000060,PF000060,0
O000522,C0000059,M0013,P000167,165,83.18,D000060,A000060,PF000060,3
O000523,C0000060,M0005,P000080,104,59.32,D000061,A000061,PF000061,1
O000524,C0000060,M0023,P000307,138,35.52,D000061,A000061,PF000061,2
O000525,C0000060,M0027,P000356,173,13.56,D000061,A000061,PF000061,3
O000526,C0000061,M0007,P000109,41,18.64,D000062,A000062,PF000062,0
O000527,C0000061,M0021,P000274,49,25.48,D000062,A000062,PF000062,0
O000528,C0000061,M0006,P000092,56,12.14,D000062,A000062,PF000062,0
O000529,C0000061,M0027,P000357,67,15.64,D000062,A000062,PF000062,0
O000530,C0000061,M0007,P000104,97,22.76,D000062,A000062,PF000062,1
O000531,C0000061,M0026,P000341,98,28.11,D000062,A000062,PF000062,1
O000532,C0000061,M0016,P000205,105,5.27,D000062,A000062,PF000062,1
O000533,C0000061,M0012,P000160,113,18.74,D000062,A000062,PF000062,1
O000534,C0000061,M0010,P000142,118,12.36,D000062,A000062,PF000062,1
O000535,C0000061,M0003,P000053,121,33.88,D000062,A000062,PF000062,2
O000536,C0000061,M0009,P000127,128,32.62,D000062,A000062,PF000062,2
O000537,C0000061,M0002,P000037,137,16.56,D000062,A000062,PF000062,2
O000538,C0000061,M0010,P000140,146,19.22,D000062,A000062,PF000062,2
O000539,C0000061,M0006,P000094,154,25.02,D000062,A000062,PF000062,3
O000540,C0000061,M0029,P000379,156,22.54,D000062,A000062,PF000062,3
O000541,C0000061,M0004,P000061,160,17.86,D000062,A000062,PF000062,3
O000542,C0000061,M0013,P000170,202,25.3,D000062,A000062,PF000062,4
O000543,C0000062,M0002,P000036,74,30.91,D000063,A000063,PF000063,0
O000544,C0000062,M0001,P000017,78,31.84,D000063,A000063,PF000063,0
O000545,C0000062,M0019,P000241,101,27.71,D000063,A000063,PF000063,1
O000546,C0000062,M0029,P000376,129,11.11,D000063,A000063,PF000063,2
O000547,C0000062,M0000,P000010,134,32.07,D000063,A000063,PF000063,2
O000548,C0000062,M0012,P000158,174,58.73,D000063,A000063,PF000063,3
O000549,C0000063,M0011,P000151,18,4.14,D000064,A000064,PF000064,0
O000550,C0000063,M0015,P000193,37,19.24,D000064,A000064,PF000064,0
O000551,C0000063,M0011,P000150,38,41.98,D000064,A000064,PF000064,0
O000552,C0000063,M0004,P000062,61,23.18,D000064,A000064,PF000064,0
O000553,C0000063,M0019,P000248,68,44.59,D000064,A000064,PF000064,0
O000554,C0000063,M0014,P000181,95,17.95,D000064,A000064,PF000064,1
O000555,C0000063,M0014,P000182,173,8.46,D000064,A000064,PF000064,3
O000556,C0000063,M0006,P000094,206,25.02,D000064,A000064,PF000064,4
O000557,C0000064,M0014,P000177,117,37.66,D000065,A000065,PF000065,1
O000558,C0000064,M0013,P000173,120,23.55,D000065,A000065,PF000065,2
O000559,C0000064,M0022,P000285,130,11.4,D000065,A000065,PF000065,2
O000560,C0000064,M0001,P000019,183,28.21,D000065,A000065,PF000065,4
O000561,C0000064,M0011,P000148,189,43.01,D000065,A000065,PF000065,4
O000562,C0000064,M0018,P000232,200,19.63,D000065,A000065,PF000065,4
O000563,C0000064,M0015,P000190,204,16.91,D000065,A000065,PF000065,4
O000564,C0000065,M0026,P000335,44,31.4,D000066,A000066,PF000066,0
O000565,C0000065,M0016,P000207,67,30.25,D000066,A000066,PF000066,0
O000566,C0000065,M0008,P000117,75,33.54,D000066,A000066,PF000066,0
O000567,C0000065,M0020,P000251,92,22.66,D000066,A000066,PF000066,1
O000568,C0000065,M0029,P000379,100,22.54,D000066,A000066,PF000066,1
O000569,C0000065,M0000,P000001,120,27.05,D000066,A000066,PF000066,2
O000570,C0000065,M0005,P000075,122,12.59,D000066,A000066,PF000066,2
O000571,C0000065,M0012,P000160,138,18.74,D000066,A000066,PF000066,2
O000572,C0000065,M0028,P000364,157,24.75,D000066,A000066,PF000066,3
O000573,C0000065,M0022,P000288,198,58.08,D000066,A000066,PF000066,4
O000574,C0000065,M0013,P000173,198,23.55,D000066,A000066,PF000066,4
O000575,C0000066,M0008,P000113,67,18.48,D000067,A000067,PF000067,0
O000576,C0000066,M0029,P000380,79,21.03,D000067,A000067,PF000067,0
O000577,C0000066,M0019,P000243,95,23.39,D000067,A000067,PF000067,1
O000578,C0000066,M0024,P000317,138,19.13,D000067,A000067,PF000067,2
O000579,C0000066,M0017,P000223,146,23.16,D000067,A000067,PF000067,2
O000580,C0000066,M0017,P000218,156,13.66,D000067,A000067,PF000067,3
O000581,C0000066,M0004,P000065,168,19.67,D000067,A000067,PF000067,3
O000582,C0000066,M0023,P000310,168,28.15,D000067,A000067,PF000067,3
O000583,C0000066,M0008,P000114,172,26.65,D000067,A000067,PF000067,3
O000584,C0000066,M0012,P000160,200,18.74,D000067,A000067,PF000067,4
O000585,C0000067,M0019,P000250,18,30.17,D006103,A000068,PF006103,0
O000586,C0000067,M0003,P000046,87,19.36,D006103,A000068,PF006103,0
O000587,C0000067,M0002,P000033,113,18.18,D006103,A000068,PF006103,1
O000588,C0000067,M0003,P000052,153,18.35,D006103,A000068,PF006103,3
O000589,C0000067,M0002,P000032,162,70.86,D006103,A000068,PF006103,3
O000590,C0000067,M0000,P000007,174,32.27,D006103,A000068,PF006103,3
O000591,C0000067,M0021,P000274,203,25.48,D006103,A000068,PF006103,4
O000592,C0000068,M0000,P000002,70,39.49,D006188,A000069,PF006188,0
O000593,C0000068,M0006,P000099,70,59.48,D006188,A000069,PF006188,0
O000594,C0000068,M0022,P000285,72,11.4,D006188,A000069,PF006188,0
O000595,C0000068,M0009,P000136,99,29.96,D006188,A000069,PF006188,1
O000596,C0000068,M0014,P000176,128,12.26,D006188,A000069,PF006188,2
O000597,C0000068,M0022,P000286,156,15.63,D006188,A000069,PF006188,3
O000598,C0000068,M0020,P000258,159,24.96,D006188,A000069,PF006188,3
O000599,C0000068,M0019,P000248,175,44.59,D006188,A000069,PF006188,3
O000600,C0000069,M0011,P000144,93,34.76,D000070,A000070,PF000070,1
O000601,C0000069,M0024,P000321,104,13.1,D000070,A000070,PF000070,1
O000602,C0000069,M0000,P000011,111,19.03,D000070,A000070,PF000070,1
O000603,C0000069,M0018,P000237,132,35.95,D000070,A000070,PF000070,2
O000604,C0000069,M0007,P000112,165,28.96,D000070,A000070,PF000070,3
O000605,C0000070,M0000,P000006,91,26.98,D000071,A000071,PF000071,1
O000606,C0000070,M0017,P000214,91,6.35,D000071,A000071,PF000071,1
O000607,C0000070,M0012,P000155,95,16.23,D000071,A000071,PF000071,1
O000608,C0000070,M0024,P000313,106,41.36,D000071,A000071,PF000071,1
O000609,C0000070,M0021,P000273,111,29.0,D000071,A000071,PF000071,1
O000610,C0000070,M0023,P000297,140,50.41,D000071,A000071,PF000071,2
O000611,C0000070,M0017,P000218,140,13.66,D000071,A000071,PF000071,2
O000612,C0000070,M0002,P000034,149,15.88,D000071,A000071,PF000071,2
O000613,C0000070,M0018,P000231,182,42.88,D000071,A000071,PF000071,4
O000614,C0000070,M0026,P000338,183,12.89,D000071,A000071,PF000071,4
O000615,C0000070,M0020,P000258,205,24.96,D000071,A000071,PF000071,4
O000616,C0000071,M0015,P000196,29,37.32,D000072,A000072,PF000072,0
O000617,C0000071,M0008,P000117,40,33.54,D000072,A000072,PF000072,0
O000618,C0000071,M0016,P000211,70,18.89,D000072,A000072,PF000072,0
O000619,C0000071,M0008,P000113,93,18.48,D000072,A000072,PF000072,1
O000620,C0000071,M0000,P000001,149,27.05,D000072,A000072,PF000072,2
O000621,C0000071,M0024,P000318,165,30.09,D000072,A000072,PF000072,3
O000622,C0000072,M0022,P000291,80,75.89,D000073,A000073,PF000073,0
O000623,C0000072,M0021,P000274,85,25.48,D000073,A000073,PF000073,0
O000624,C0000072,M0012,P000161,86,35.96,D000073,A000073,PF000073,0
O000625,C0000072,M0020,P000257,92,12.22,D000073,A000073,PF000073,1
O000626,C0000072,M0013,P000172,103,34.09,D000073,A000073,PF000073,1
O000627,C0000072,M0016,P000204,112,9.31,D000073,A000073,PF000073,1
O000628,C0000072,M0007,P000109,118,18.64,D000073,A000073,PF000073,1
O000629,C0000072,M0011,P000149,142,7.43,D000073,A000073,PF000073,2
O000630,C0000072,M0019,P000243,160,23.39,D000073,A000073,PF000073,3
O000631,C0000072,M0004,P000064,164,73.86,D000073,A000073,PF000073,3
O000632,C0000072,M0025,P000326,165,45.94,D000073,A000073,PF000073,3
O000633,C0000072,M0007,P000106,171,24.7,D000073,A000073,PF000073,3
O000634,C0000072,M0016,P000213,197,29.62,D000073,A000073,PF000073,4
O000635,C0000072,M0013,P000170,205,25.3,D000073,A000073,PF000073,4
O000636,C0000072,M0025,P000328,207,24.51,D000073,A000073,PF000073,4
O000637,C0000073,M0000,P000007,50,32.27,D000074,A000074,PF000074,0
O000638,C0000073,M0024,P000313,98,41.36,D000074,A000074,PF000074,1
O000639,C0000073,M0026,P000336,118,22.37,D000074,A000074,PF000074,1
O000640,C0000073,M0017,P000216,123,21.74,D000074,A000074,PF000074,2
O000641,C0000073,M0028,P000366,168,27.4,D000074,A000074,PF000074,3
O000642,C0000073,M0013,P000169,203,14.39,D000074,A000074,PF000074,4
O000643,C0000074,M0020,P000260,52,62.61,D006179,A006179,PF000075,0
O000644,C0000074,M0000,P000011,99,19.03,D006179,A006179,PF000075,1
O000645,C0000074,M0008,P000115,158,33.72,D006179,A006179,PF000075,3
O000646,C0000075,M0027,P000354,100,21.24,D000076,A000076,PF000076,1
O000647,C0000075,M0027,P000348,141,23.56,D000076,A000076,PF000076,2
O000648,C0000075,M0008,P000114,145,26.65,D000076,A000076,PF000076,2
O000649,C0000075,M0016,P000212,159,60.28,D000076,A000076,PF000076,3
O000650,C0000075,M0004,P000061,209,17.86,D000076,A000076,PF000076,4
O000651,C0000076,M0012,P000166,93,30.91,D000077,A000077,PF000077,1
O000652,C0000076,M0012,P000156,94,13.71,D000077,A000077,PF000077,1
O000653,C0000076,M0013,P000169,96,14.39,D000077,A000077,PF000077,1
O000654,C0000076,M0028,P000367,99,17.52,D000077,A000077,PF000077,1
O000655,C0000076,M0013,P000168,101,15.61,D000077,A000077,PF000077,1
O000656,C0000076,M0023,P000306,132,20.7,D000077,A000077,PF000077,2
O000657,C0000076,M0028,P000362,153,23.26,D000077,A000077,PF000077,3
O000658,C0000076,M0021,P000279,154,5.47,D000077,A000077,PF000077,3
O000659,C0000076,M0025,P000327,160,18.17,D000077,A000077,PF000077,3
O000660,C0000076,M0004,P000060,173,12.97,D000077,A000077,PF000077,3
