customer_id,signup_day,population_type,hard_negative_subtype,ring_id,device_id,address_id,payment_fp_id
C0000484,40,normal,,,D000485,A000485,PF000485
C0000485,96,hard_negative,popular_product_volume,,D000486,A000486,PF000486
C0000486,18,normal,,,D000487,A000487,PF000487
C0000487,77,normal,,,D000488,A000488,PF000488
C0000488,45,normal,,,D000489,A000489,PF000489
C0000489,62,normal,,,D000490,A000490,PF000490
C0000490,3,naive_abuse,,NA_RING0007,D006007,A006007,PF006007
C0000491,61,normal,,,D000492,A000492,PF000492
C0000492,67,normal,,,D000493,A000493,PF000493
C0000493,97,adaptive_abuse,,AA_RING0031,D006137,A000494,PF006137
C0000494,34,normal,,,D000495,A000495,PF000495
C0000495,7,hard_negative,promo_spike,,D000496,A000496,PF000496
C0000496,6,normal,,,D000497,A000497,PF000497
C0000497,14,naive_abuse,,NA_RING0079,D006079,A000498,PF000498
C0000498,29,hard_negative,popular_product_volume,,D000499,A000499,PF000499
C0000499,83,naive_abuse,,NA_RING0045,D000500,A006045,PF000500
C0000500,19,normal,,,D000501,A000501,PF000501
C0000501,14,normal,,,D000502,A000502,PF000502
C0000502,3,hard_negative,popular_product_volume,,D000503,A000503,PF000503
C0000503,38,normal,,,D000504,A000504,PF000504
C0000504,60,normal,,,D000505,A000505,PF000505
C0000505,28,normal,,,D000506,A000506,PF000506
C0000506,49,adaptive_abuse,,AA_RING0102,D000507,A006208,PF006208
C0000507,24,hard_negative,shared_household,HH0024,D006234,A006234,PF000508
C0000508,80,normal,,,D000509,A000509,PF000509
C0000509,2,hard_negative,popular_product_volume,,D000510,A000510,PF000510
C0000510,20,normal,,,D000511,A000511,PF000511
C0000511,56,normal,,,D000512,A000512,PF000512
C0000512,84,normal,,,D000513,A000513,PF000513
C0000513,40,normal,,,D000514,A000514,PF000514
C0000514,6,normal,,,D000515,A000515,PF000515
C0000515,55,naive_abuse,,NA_RING0063,D006063,A006063,PF000516
C0000516,27,naive_abuse,,NA_RING0038,D006038,A006038,PF006038
C0000517,30,normal,,,D000518,A000518,PF000518
C0000518,92,normal,,,D000519,A000519,PF000519
C0000519,94,normal,,,D000520,A000520,PF000520
C0000520,25,adaptive_abuse,,AA_RING0096,D006202,A000521,PF006202
C0000521,59,adaptive_abuse,,AA_RING0015,D006121,A000522,PF006121
C0000522,54,adaptive_abuse,,AA_RING0011,D006117,A006117,PF000523
C0000523,96,normal,,,D000524,A000524,PF000524
C0000524,94,normal,,,D000525,A000525,PF000525
C0000525,35,normal,,,D000526,A000526,PF000526
C0000526,2,normal,,,D000527,A000527,PF000527
C0000527,0,normal,,,D000528,A000528,PF000528
C0000528,0,normal,,,D000529,A000529,PF000529
C0000529,78,adaptive_abuse,,AA_RING0073,D006179,A006179,PF006179
C0000530,73,normal,,,D000531,A000531,PF000531
C0000531,82,normal,,,D000532,A000532,PF000532
C0000532,13,naive_abuse,,NA_RING0028,D000533,A000533,PF006028
C0000533,5,normal,,,D000534,A000534,PF000534
C0000534,17,hard_negative,high_return_fashion,,D000535,A000535,PF000535
C0000535,62,normal,,,D000536,A000536,PF000536
C0000536,0,naive_abuse,,NA_RING0063,D006063,A000537,PF006063
C0000537,66,normal,,,D000538,A000538,PF000538
C0000538,88,normal,,,D000539,A000539,PF000539
C0000539,14,hard_negative,promo_spike,,D000540,A000540,PF000540
C0000540,73,normal,,,D000541,A000541,PF000541
C0000541,55,normal,,,D000542,A000542,PF000542
C0000542,94,normal,,,D000543,A000543,PF000543
C0000543,24,normal,,,D000544,A000544,PF000544
C0000544,22,hard_negative,high_return_fashion,,D000545,A000545,PF000545
C0000545,1,normal,,,D000546,A000546,PF000546
C0000546,70,normal,,,D000547,A000547,PF000547
C0000547,86,normal,,,D000548,A000548,PF000548
C0000548,1,naive_abuse,,NA_RING0032,D006032,A006032,PF006032
C0000549,49,normal,,,D000550,A000550,PF000550
C0000550,72,normal,,,D000551,A000551,PF000551
C0000551,78,naive_abuse,,NA_RING0002,D000552,A000552,PF000552
C0000552,93,normal,,,D000553,A000553,PF000553
C0000553,72,hard_negative,shared_household,HH0045,D000554,A006255,PF000554
C0000554,92,normal,,,D000555,A000555,PF000555
C0000555,99,normal,,,D000556,A000556,PF000556
C0000556,92,normal,,,D000557,A000557,PF000557
C0000557,43,adaptive_abuse,,AA_RING0072,D006178,A000558,PF000558
C0000558,40,normal,,,D000559,A000559,PF000559
C0000559,42,normal,,,D000560,A000560,PF000560
C0000560,95,normal,,,D000561,A000561,PF000561
C0000561,28,normal,,,D000562,A000562,PF000562
C0000562,75,normal,,,D000563,A000563,PF000563
C0000563,62,normal,,,D000564,A000564,PF000564
C0000564,6,normal,,,D000565,A000565,PF000565
C0000565,48,normal,,,D000566,A000566,PF000566
C0000566,19,normal,,,D000567,A000567,PF000567
C0000567,72,normal,,,D000568,A000568,PF000568
C0000568,44,normal,,,D000569,A000569,PF000569
C0000569,35,normal,,,D000570,A000570,PF000570
C0000570,6,normal,,,D000571,A000571,PF000571
C0000571,13,normal,,,D000572,A000572,PF000572
C0000572,76,normal,,,D000573,A000573,PF000573
C0000573,86,normal,,,D000574,A000574,PF000574
C0000574,29,normal,,,D000575,A000575,PF000575
C0000575,82,hard_negative,promo_spike,,D000576,A000576,PF000576
C0000576,55,normal,,,D000577,A000577,PF000577
C0000577,35,naive_abuse,,NA_RING0046,D000578,A006046,PF006046
C0000578,45,normal,,,D000579,A000579,PF000579
C0000579,69,hard_negative,high_return_fashion,,D000580,A000580,PF000580
C0000580,90,normal,,,D000581,A000581,PF000581
C0000581,49,normal,,,D000582,A000582,PF000582
C0000582,34,normal,,,D000583,A000583,PF000583
C0000583,76,adaptive_abuse,,AA_RING0073,D006179,A000584,PF006179
C0000584,52,normal,,,D000585,A000585,PF000585
C0000585,39,normal,,,D000586,A000586,PF000586
C0000586,45,normal,,,D000587,A000587,PF000587
C0000587,53,hard_negative,shared_household,HH0035,D006245,A006245,PF006245
C0000588,14,normal,,,D000589,A000589,PF000589
C0000589,5,normal,,,D000590,A000590,PF000590
C0000590,66,normal,,,D000591,A000591,PF000591
C0000591,17,adaptive_abuse,,AA_RING0067,D000592,A006173,PF000592
C0000592,53,normal,,,D000593,A000593,PF000593
C0000593,78,normal,,,D000594,A000594,PF000594
C0000594,21,adaptive_abuse,,AA_RING0091,D006197,A000595,PF006197
C0000595,38,normal,,,D000596,A000596,PF000596
C0000596,97,normal,,,D000597,A000597,PF000597
C0000597,3,normal,,,D000598,A000598,PF000598
C0000598,75,normal,,,D000599,A000599,PF000599
C0000599,16,normal,,,D000600,A000600,PF000600
C0000600,90,normal,,,D000601,A000601,PF000601
C0000601,41,hard_negative,promo_spike,,D000602,A000602,PF000602
C0000602,0,hard_negative,promo_spike,,D000603,A000603,PF000603
C0000603,71,normal,,,D000604,A000604,PF000604
C0000604,14,normal,,,D000605,A000605,PF000605
C0000605,36,normal,,,D000606,A000606,PF000606
C0000606,50,adaptive_abuse,,AA_RING0043,D000607,A006149,PF006149
C0000607,74,normal,,,D000608,A000608,PF000608
C0000608,41,normal,,,D000609,A000609,PF000609
C0000609,85,normal,,,D000610,A000610,PF000610
C0000610,48,normal,,,D000611,A000611,PF000611
C0000611,34,normal,,,D000612,A000612,PF000612
C0000612,33,hard_negative,high_return_fashion,,D000613,A000613,PF000613
C0000613,80,normal,,,D000614,A000614,PF000614
C0000614,66,adaptive_abuse,,AA_RING0072,D006178,A006178,PF000615
C0000615,12,normal,,,D000616,A000616,PF000616
C0000616,75,hard_negative,high_return_fashion,,D000617,A000617,PF000617
C0000617,41,naive_abuse,,NA_RING0021,D006021,A006021,PF000618
C0000618,34,adaptive_abuse,,AA_RING0031,D006137,A000619,PF006137
C0000619,9,normal,,,D000620,A000620,PF000620
C0000620,99,normal,,,D000621,A000621,PF000621
C0000621,5,normal,,,D000622,A000622,PF000622
C0000622,99,normal,,,D000623,A000623,PF000623
C0000623,6,normal,,,D000624,A000624,PF000624
C0000624,50,adaptive_abuse,,AA_RING0058,D006164,A000625,PF006164
C0000625,10,adaptive_abuse,,AA_RING0048,D006154,A006154,PF006154
C0000626,49,normal,,,D000627,A000627,PF000627
C0000627,83,normal,,,D000628,A000628,PF000628
C0000628,59,naive_abuse,,NA_RING0086,D006086,A006086,PF000629
C0000629,54,adaptive_abuse,,AA_RING0074,D006180,A000630,PF006180
C0000630,11,normal,,,D000631,A000631,PF000631
C0000631,94,normal,,,D000632,A000632,PF000632
C0000632,37,naive_abuse,,NA_RING0025,D006025,A006025,PF006025
C0000633,53,normal,,,D000634,A000634,PF000634
C0000634,89,normal,,,D000635,A000635,PF000635
C0000635,62,adaptive_abuse,,AA_RING0041,D006147,A000636,PF006147
C0000636,73,adaptive_abuse,,AA_RING0061,D006167,A000637,PF000637
C0000637,18,adaptive_abuse,,AA_RING0044,D000638,A000638,PF000638
C0000638,46,hard_negative,shared_household,HH0010,D006220,A006220,PF000639
C0000639,54,normal,,,D000640,A000640,PF000640
C0000640,17,normal,,,D000641,A000641,PF000641
C0000641,38,normal,,,D000642,A000642,PF000642
C0000642,83,normal,,,D000643,A000643,PF000643
C0000643,93,normal,,,D000644,A000644,PF000644
C0000644,82,normal,,,D000645,A000645,PF000645
C0000645,93,normal,,,D000646,A000646,PF000646
C0000646,99,hard_negative,popular_product_volume,,D000647,A000647,PF000647
C0000647,19,normal,,,D000648,A000648,PF000648
C0000648,85,normal,,,D000649,A000649,PF000649
C0000649,62,normal,,,D000650,A000650,PF000650
C0000650,85,normal,,,D000651,A000651,PF000651
C0000651,63,naive_abuse,,NA_RING0020,D000652,A006020,PF006020
C0000652,12,normal,,,D000653,A000653,PF000653
C0000653,56,normal,,,D000654,A000654,PF000654
C0000654,76,hard_negative,new_merchant_thin_history,,D000655,A000655,PF000655
C0000655,12,normal,,,D000656,A000656,PF000656
C0000656,50,normal,,,D000657,A000657,PF000657
C0000657,65,normal,,,D000658,A000658,PF000658
C0000658,46,normal,,,D000659,A000659,PF000659
C0000659,79,normal,,,D000660,A000660,PF000660
C0000660,12,normal,,,D000661,A000661,PF000661
C0000661,34,normal,,,D000662,A000662,PF000662
C0000662,95,normal,,,D000663,A000663,PF000663
C0000663,51,normal,,,D000664,A000664,PF000664
C0000664,18,normal,,,D000665,A000665,PF000665
C0000665,11,naive_abuse,,NA_RING0050,D000666,A006050,PF006050
C0000666,59,normal,,,D000667,A000667,PF000667
C0000667,93,normal,,,D000668,A000668,PF000668
C0000668,4,normal,,,D000669,A000669,PF000669
C0000669,10,normal,,,D000670,A000670,PF000670
C0000670,37,normal,,,D000671,A000671,PF000671
C0000671,20,naive_abuse,,NA_RING0105,D006105,A006105,PF006105
C0000672,12,naive_abuse,,NA_RING0057,D006057,A006057,PF000673
C0000673,29,normal,,,D000674,A000674,PF000674
C0000674,64,normal,,,D000675,A000675,PF000675
C0000675,82,adaptive_abuse,,AA_RING0009,D000676,A006115,PF006115
C0000676,30,normal,,,D000677,A000677,PF000677
C0000677,70,normal,,,D000678,A000678,PF000678
C0000678,82,normal,,,D000679,A000679,PF000679
C0000679,0,normal,,,D000680,A000680,PF000680
C0000680,85,hard_negative,shared_household,HH0016,D006226,A006226,PF000681
C0000681,18,normal,,,D000682,A000682,PF000682
C0000682,68,adaptive_abuse,,AA_RING0037,D006143,A000683,PF000683
C0000683,75,normal,,,D000684,A000684,PF000684
C0000684,84,normal,,,D000685,A000685,PF000685
C0000685,40,normal,,,D000686,A000686,PF000686
C0000686,65,normal,,,D000687,A000687,PF000687
C0000687,2,normal,,,D000688,A000688,PF000688
C0000688,44,normal,,,D000689,A000689,PF000689
C0000689,96,normal,,,D000690,A000690,PF000690
C0000690,15,hard_negative,popular_product_volume,,D000691,A000691,PF000691
C0000691,15,normal,,,D000692,A000692,PF000692
C0000692,70,normal,,,D000693,A000693,PF000693
C0000693,51,normal,,,D000694,A000694,PF000694
C0000694,45,normal,,,D000695,A000695,PF000695
C0000695,24,hard_negative,promo_spike,,D000696,A000696,PF000696
C0000696,17,naive_abuse,,NA_RING0093,D000697,A006093,PF006093
C0000697,73,hard_negative,new_merchant_thin_history,,D000698,A000698,PF000698
C0000698,35,normal,,,D000699,A000699,PF000699
C0000699,77,normal,,,D000700,A000700,PF000700
C0000700,44,normal,,,D000701,A000701,PF000701
C0000701,39,normal,,,D000702,A000702,PF000702
C0000702,23,normal,,,D000703,A000703,PF000703
C0000703,65,normal,,,D000704,A000704,PF000704
C0000704,28,normal,,,D000705,A000705,PF000705
C0000705,90,normal,,,D000706,A000706,PF000706
C0000706,40,normal,,,D000707,A000707,PF000707
C0000707,81,naive_abuse,,NA_RING0100,D006100,A000708,PF000708
C0000708,46,adaptive_abuse,,AA_RING0033,D006139,A006139,PF006139
C0000709,41,normal,,,D000710,A000710,PF000710
C0000710,45,adaptive_abuse,,AA_RING0065,D006171,A006171,PF006171
C0000711,44,normal,,,D000712,A000712,PF000712
C0000712,47,adaptive_abuse,,AA_RING0074,D006180,A006180,PF000713
C0000713,88,adaptive_abuse,,AA_RING0088,D000714,A006194,PF006194
C0000714,70,normal,,,D000715,A000715,PF000715
C0000715,3,hard_negative,high_return_fashion,,D000716,A000716,PF000716
C0000716,5,adaptive_abuse,,AA_RING0033,D006139,A000717,PF000717
C0000717,2,adaptive_abuse,,AA_RING0096,D006202,A000718,PF006202
C0000718,69,adaptive_abuse,,AA_RING0039,D006145,A000719,PF000719
C0000719,20,normal,,,D000720,A000720,PF000720
C0000720,38,normal,,,D000721,A000721,PF000721
C0000721,82,naive_abuse,,NA_RING0032,D000722,A006032,PF000722
C0000722,13,normal,,,D000723,A000723,PF000723
C0000723,15,normal,,,D000724,A000724,PF000724
C0000724,7,normal,,,D000725,A000725,PF000725
C0000725,28,normal,,,D000726,A000726,PF000726
C0000726,8,normal,,,D000727,A000727,PF000727
C0000727,62,hard_negative,promo_spike,,D000728,A000728,PF000728
C0000728,73,normal,,,D000729,A000729,PF000729
C0000729,18,hard_negative,promo_spike,,D000730,A000730,PF000730
C0000730,52,naive_abuse,,NA_RING0090,D006090,A006090,PF006090
C0000731,30,normal,,,D000732,A000732,PF000732
C0000732,8,normal,,,D000733,A000733,PF000733
C0000733,46,normal,,,D000734,A000734,PF000734
C0000734,69,adaptive_abuse,,AA_RING0063,D006169,A000735,PF000735
C0000735,22,hard_negative,shared_household,HH0015,D006225,A006225,PF000736
C0000736,78,normal,,,D000737,A000737,PF000737
C0000737,99,normal,,,D000738,A000738,PF000738
C0000738,5,normal,,,D000739,A000739,PF000739
C0000739,16,normal,,,D000740,A000740,PF000740
C0000740,28,adaptive_abuse,,AA_RING0008,D006114,A006114,PF006114
C0000741,84,hard_negative,high_return_fashion,,D000742,A000742,PF000742
C0000742,14,normal,,,D000743,A000743,PF000743
C0000743,47,naive_abuse,,NA_RING0082,D006082,A000744,PF000744
C0000744,53,normal,,,D000745,A000745,PF000745
C0000745,12,naive_abuse,,NA_RING0061,D006061,A006061,PF006061
C0000746,4,normal,,,D000747,A000747,PF000747
C0000747,11,normal,,,D000748,A000748,PF000748
C0000748,5,adaptive_abuse,,AA_RING0078,D006184,A006184,PF006184
C0000749,50,normal,,,D000750,A000750,PF000750
C0000750,93,normal,,,D000751,A000751,PF000751
C0000751,35,adaptive_abuse,,AA_RING0097,D000752,A000752,PF000752
C0000752,25,normal,,,D000753,A000753,PF000753
C0000753,23,normal,,,D000754,A000754,PF000754
C0000754,98,normal,,,D000755,A000755,PF000755
C0000755,95,normal,,,D000756,A000756,PF000756
C0000756,64,normal,,,D000757,A000757,PF000757
C0000757,46,normal,,,D000758,A000758,PF000758
C0000758,15,hard_negative,high_return_fashion,,D000759,A000759,PF000759
C0000759,92,normal,,,D000760,A000760,PF000760
C0000760,0,normal,,,D000761,A000761,PF000761
C0000761,16,naive_abuse,,NA_RING0104,D006104,A006104,PF006104
C0000762,67,normal,,,D000763,A000763,PF000763
C0000763,18,naive_abuse,,NA_RING0027,D006027,A000764,PF000764
C0000764,10,normal,,,D000765,A000765,PF000765
C0000765,59,adaptive_abuse,,AA_RING0010,D000766,A006116,PF000766
C0000766,2,normal,,,D000767,A000767,PF000767
C0000767,26,normal,,,D000768,A000768,PF000768
C0000768,64,naive_abuse,,NA_RING0079,D006079,A000769,PF000769
C0000769,18,normal,,,D000770,A000770,PF000770
C0000770,75,normal,,,D000771,A000771,PF000771
C0000771,9,normal,,,D000772,A000772,PF000772
C0000772,61,normal,,,D000773,A000773,PF000773
C0000773,7,normal,,,D000774,A000774,PF000774
C0000774,73,normal,,,D000775,A000775,PF000775
C0000775,75,normal,,,D000776,A000776,PF000776
C0000776,79,normal,,,D000777,A000777,PF000777
C0000777,28,normal,,,D000778,A000778,PF000778
C0000778,23,normal,,,D000779,A000779,PF000779
C0000779,97,normal,,,D000780,A000780,PF000780
C0000780,72,normal,,,D000781,A000781,PF000781
C0000781,18,normal,,,D000782,A000782,PF000782
C0000782,2,normal,,,D000783,A000783,PF000783
C0000783,35,normal,,,D000784,A000784,PF000784
C0000784,66,normal,,,D000785,A000785,PF000785
C0000785,37,normal,,,D000786,A000786,PF000786
C0000786,80,normal,,,D000787,A000787,PF000787
C0000787,50,normal,,,D000788,A000788,PF000788
C0000788,99,normal,,,D000789,A000789,PF000789
C0000789,87,naive_abuse,,NA_RING0021,D006021,A000790,PF006021
C0000790,47,normal,,,D000791,A000791,PF000791
C0000791,83,normal,,,D000792,A000792,PF000792
C0000792,44,normal,,,D000793,A000793,PF000793
C0000793,0,normal,,,D000794,A000794,PF000794
C0000794,30,normal,,,D000795,A000795,PF000795
C0000795,40,normal,,,D000796,A000796,PF000796
C0000796,97,normal,,,D000797,A000797,PF000797
C0000797,82,normal,,,D000798,A000798,PF000798
C0000798,14,hard_negative,shared_household,HH0035,D006245,A006245,PF000799
C0000799,0,adaptive_abuse,,AA_RING0041,D000800,A000800,PF006147
C0000800,52,normal,,,D000801,A000801,PF000801
C0000801,53,normal,,,D000802,A000802,PF000802
C0000802,73,hard_negative,promo_spike,,D000803,A000803,PF000803
C0000803,25,normal,,,D000804,A000804,PF000804
C0000804,81,hard_negative,popular_product_volume,,D000805,A000805,PF000805
C0000805,41,normal,,,D000806,A000806,PF000806
C0000806,33,adaptive_abuse,,AA_RING0050,D006156,A006156,PF006156
C0000807,42,adaptive_abuse,,AA_RING0042,D006148,A006148,PF006148
C0000808,94,normal,,,D000809,A000809,PF000809
C0000809,39,normal,,,D000810,A000810,PF000810
C0000810,56,normal,,,D000811,A000811,PF000811
C0000811,89,normal,,,D000812,A000812,PF000812
C0000812,1,normal,,,D000813,A000813,PF000813
C0000813,53,adaptive_abuse,,AA_RING0014,D000814,A000814,PF000814
C0000814,70,normal,,,D000815,A000815,PF000815
C0000815,90,normal,,,D000816,A000816,PF000816
C0000816,6,naive_abuse,,NA_RING0003,D006003,A006003,PF006003
C0000817,72,normal,,,D000818,A000818,PF000818
C0000818,80,normal,,,D000819,A000819,PF000819
C0000819,35,adaptive_abuse,,AA_RING0089,D006195,A006195,PF000820
C0000820,74,normal,,,D000821,A000821,PF000821
C0000821,49,normal,,,D000822,A000822,PF000822
C0000822,65,normal,,,D000823,A000823,PF000823
C0000823,38,adaptive_abuse,,AA_RING0056,D006162,A000824,PF006162
C0000824,17,normal,,,D000825,A000825,PF000825
C0000825,82,normal,,,D000826,A000826,PF000826
C0000826,21,normal,,,D000827,A000827,PF000827
C0000827,18,normal,,,D000828,A000828,PF000828
C0000828,88,adaptive_abuse,,AA_RING0031,D000829,A000829,PF006137
C0000829,93,normal,,,D000830,A000830,PF000830
C0000830,60,adaptive_abuse,,AA_RING0047,D006153,A000831,PF006153
C0000831,58,normal,,,D000832,A000832,PF000832
C0000832,36,normal,,,D000833,A000833,PF000833
C0000833,61,naive_abuse,,NA_RING0097,D000834,A006097,PF000834
C0000834,60,normal,,,D000835,A000835,PF000835
C0000835,51,normal,,,D000836,A000836,PF000836
C0000836,65,naive_abuse,,NA_RING0094,D006094,A000837,PF006094
C0000837,55,normal,,,D000838,A000838,PF000838
C0000838,87,normal,,,D000839,A000839,PF000839
C0000839,66,adaptive_abuse,,AA_RING0064,D000840,A006170,PF006170
C0000840,38,normal,,,D000841,A000841,PF000841
C0000841,65,normal,,,D000842,A000842,PF000842
C0000842,23,normal,,,D000843,A000843,PF000843
C0000843,21,normal,,,D000844,A000844,PF000844
C0000844,82,normal,,,D000845,A000845,PF000845
C0000845,58,normal,,,D000846,A000846,PF000846
C0000846,5,normal,,,D000847,A000847,PF000847
C0000847,35,normal,,,D000848,A000848,PF000848
C0000848,98,normal,,,D000849,A000849,PF000849
C0000849,63,normal,,,D000850,A000850,PF000850
C0000850,86,normal,,,D000851,A000851,PF000851
C0000851,54,hard_negative,high_return_fashion,,D000852,A000852,PF000852
C0000852,4,normal,,,D000853,A000853,PF000853
C0000853,17,normal,,,D000854,A000854,PF000854
C0000854,9,naive_abuse,,NA_RING0106,D006106,A000855,PF006106
C0000855,73,normal,,,D000856,A000856,PF000856
C0000856,75,normal,,,D000857,A000857,PF000857
C0000857,45,adaptive_abuse,,AA_RING0061,D000858,A006167,PF000858
C0000858,72,normal,,,D000859,A000859,PF000859
C0000859,55,normal,,,D000860,A000860,PF000860
C0000860,73,normal,,,D000861,A000861,PF000861
C0000861,67,normal,,,D000862,A000862,PF000862
C0000862,45,normal,,,D000863,A000863,PF000863
