customer_id,cluster_id,split
C0004659,C0004659,val
C0004660,C0005552,train
C0004661,C0004661,train
C0004662,C0004662,train
C0004663,C0004663,train
C0004664,C0004664,test
C0004665,C0004665,train
C0004666,C0004666,train
C0004667,C0004667,train
C0004668,C0003603,test
C0004669,C0004669,train
C0004670,C0004670,train
C0004671,C0004671,train
C0004672,C0004672,train
C0004673,C0004673,val
C0004674,C0004674,train
C0004675,C0004675,test
C0004676,C0004676,train
C0004677,C0004677,val
C0004678,C0004678,train
C0004679,C0004679,train
C0004680,C0004680,train
C0004681,C0005907,train
C0004682,C0004682,train
C0004683,C0004683,train
C0004684,C0004684,train
C0004685,C0004685,val
C0004686,C0004686,test
C0004687,C0004687,train
C0004688,C0004688,train
C0004689,C0003661,val
C0004690,C0003418,train
C0004691,C0004691,train
C0004692,C0004692,train
C0004693,C0005176,train
C0004694,C0004694,train
C0004695,C0004695,train
C0004696,C0004696,test
C0004697,C0004697,train
C0004698,C0004698,test
C0004699,C0004699,train
C0004700,C0004700,train
C0004701,C0004701,train
C0004702,C0005446,train
C0004703,C0004703,train
C0004704,C0004704,test
C0004705,C0004705,train
C0004706,C0004706,train
C0004707,C0004707,val
C0004708,C0004708,test
C0004709,C0004709,val
C0004710,C0004710,val
C0004711,C0004711,train
C0004712,C0004712,train
C0004713,C0004713,train
C0004714,C0004714,test
C0004715,C0004715,train
C0004716,C0004716,train
C0004717,C0004717,train
C0004718,C0004718,train
C0004719,C0004719,train
C0004720,C0004720,train
C0004721,C0004721,train
C0004722,C0004722,test
C0004723,C0004723,train
C0004724,C0004724,train
C0004725,C0004725,train
C0004726,C0004726,train
C0004727,C0004727,train
C0004728,C0004728,train
C0004729,C0004729,train
C0004730,C0004730,train
C0004731,C0004731,train
C0004732,C0005067,train
C0004733,C0004733,train
C0004734,C0004734,train
C0004735,C0004735,train
C0004736,C0004736,train
C0004737,C0004737,train
C0004738,C0004738,train
C0004739,C0005845,train
C0004740,C0004740,train
C0004741,C0004741,train
C0004742,C0004742,train
C0004743,C0004743,train
C0004744,C0004744,train
C0004745,C0005917,train
C0004746,C0004746,train
C0004747,C0004747,test
C0004748,C0004748,val
C0004749,C0004749,val
C0004750,C0004750,train
C0004751,C0004751,val
C0004752,C0004752,train
C0004753,C0004753,test
C0004754,C0004754,val
C0004755,C0004755,val
C0004756,C0004756,val
C0004757,C0004757,train
C0004758,C0004758,train
C0004759,C0004759,train
C0004760,C0002536,train
C0004761,C0005801,train
C0004762,C0005552,train
C0004763,C0004763,train
C0004764,C0004764,train
C0004765,C0004765,train
C0004766,C0004766,train
C0004767,C0004767,train
C0004768,C0004768,train
C0004769,C0004769,test
C0004770,C0004770,train
C0004771,C0004771,test
C0004772,C0005127,train
C0004773,C0004773,train
C0004774,C0004774,train
C0004775,C0004775,train
C0004776,C0004776,test
C0004777,C0004777,train
C0004778,C0004778,val
C0004779,C0004779,train
C0004780,C0004780,train
C0004781,C0004781,test
C0004782,C0004833,test
C0004783,C0003214,val
C0004784,C0004706,train
C0004785,C0004785,train
C0004786,C0004786,train
C0004787,C0005960,train
C0004788,C0004788,val
C0004789,C0004789,val
C0004790,C0004790,train
C0004791,C0004791,train
C0004792,C0004792,val
C0004793,C0004793,train
C0004794,C0004794,train
C0004795,C0004795,train
C0004796,C0004796,train
C0004797,C0004797,train
C0004798,C0005801,train
C0004799,C0004799,test
C0004800,C0004800,train
C0004801,C0004801,train
C0004802,C0004802,train
C0004803,C0004803,test
C0004804,C0004804,train
C0004805,C0004805,train
C0004806,C0003372,train
C0004807,C0004807,test
C0004808,C0004808,train
C0004809,C0004809,train
C0004810,C0004810,train
C0004811,C0004811,train
C0004812,C0004812,test
C0004813,C0004813,val
C0004814,C0004814,train
C0004815,C0005877,train
C0004816,C0004816,test
C0004817,C0004817,test
C0004818,C0004818,train
C0004819,C0004819,test
C0004820,C0004820,train
C0004821,C0003661,val
C0004822,C0005678,train
C0004823,C0004823,test
C0004824,C0004824,train
C0004825,C0004825,train
C0004826,C0004826,test
C0004827,C0004827,test
C0004828,C0003040,train
C0004829,C0004829,train
C0004830,C0004830,train
C0004831,C0004831,train
C0004832,C0004832,train
C0004833,C0004833,test
C0004834,C0004834,train
C0004835,C0004835,val
C0004836,C0004836,test
C0004837,C0004837,test
C0004838,C0004838,train
C0004839,C0004839,train
C0004840,C0004840,train
C0004841,C0004841,test
C0004842,C0002505,test
C0004843,C0004843,train
C0004844,C0004844,train
C0004845,C0004845,train
C0004846,C0004846,train
C0004847,C0004847,val
C0004848,C0003254,test
C0004849,C0004849,train
C0004850,C0004850,train
C0004851,C0004851,train
C0004852,C0004852,train
C0004853,C0004853,train
C0004854,C0004854,train
C0004855,C0004855,val
C0004856,C0004856,train
C0004857,C0005941,train
C0004858,C0004858,train
C0004859,C0004859,train
C0004860,C0004860,train
C0004861,C0004861,train
C0004862,C0004862,test
C0004863,C0004863,test
C0004864,C0004864,train
C0004865,C0004865,val
C0004866,C0004866,test
C0004867,C0004867,train
C0004868,C0000799,train
C0004869,C0003079,train
C0004870,C0004870,train
C0004871,C0004871,train
C0004872,C0004872,train
C0004873,C0004873,train
C0004874,C0004874,train
C0004875,C0004875,train
C0004876,C0004876,val
C0004877,C0004877,train
C0004878,C0004878,train
C0004879,C0004879,train
C0004880,C0004880,train
C0004881,C0005761,test
C0004882,C0004882,train
C0004883,C0004883,train
C0004884,C0004884,test
C0004885,C0004885,train
C0004886,C0004886,train
C0004887,C0004887,train
C0004888,C0004888,test
C0004889,C0004889,train
C0004890,C0004890,test
C0004891,C0004891,val
C0004892,C0004892,train
C0004893,C0004893,train
C0004894,C0004894,train
C0004895,C0004895,train
C0004896,C0004896,test
C0004897,C0004897,train
C0004898,C0004898,train
C0004899,C0005915,train
C0004900,C0004900,train
C0004901,C0004901,test
C0004902,C0004902,train
C0004903,C0004903,train
C0004904,C0004904,train
C0004905,C0004905,train
C0004906,C0004906,train
C0004907,C0004907,val
C0004908,C0004908,train
C0004909,C0004909,val
C0004910,C0004910,test
C0004911,C0005151,train
C0004912,C0004912,train
C0004913,C0004913,train
C0004914,C0004914,train
C0004915,C0004915,val
C0004916,C0004916,test
C0004917,C0004917,train
C0004918,C0004918,train
C0004919,C0004919,train
C0004920,C0004920,train
C0004921,C0004921,val
C0004922,C0003079,train
C0004923,C0004923,train
C0004924,C0004924,train
C0004925,C0004925,test
C0004926,C0004926,test
C0004927,C0004927,train
C0004928,C0004928,train
C0004929,C0004929,val
C0004930,C0004930,train
C0004931,C0004931,train
C0004932,C0004932,test
C0004933,C0005813,train
C0004934,C0004934,test
C0004935,C0004935,train
C0004936,C0004936,val
C0004937,C0004937,val
C0004938,C0004938,train
C0004939,C0004939,test
C0004940,C0004940,train
C0004941,C0004941,train
C0004942,C0004942,train
C0004943,C0004943,train
C0004944,C0004944,train
C0004945,C0005977,train
C0004946,C0004946,train
C0004947,C0004947,train
C0004948,C0005762,val
C0004949,C0004949,train
C0004950,C0004950,train
C0004951,C0004951,test
C0004952,C0004952,train
C0004953,C0004953,train
C0004954,C0004954,train
C0004955,C0004955,train
C0004956,C0004956,train
C0004957,C0004957,train
C0004958,C0004958,val
C0004959,C0004959,train
C0004960,C0004960,train
C0004961,C0004961,train
C0004962,C0004962,train
C0004963,C0004963,train
C0004964,C0004964,train
C0004965,C0004965,train
C0004966,C0004966,train
C0004967,C0004967,train
C0004968,C0004968,test
C0004969,C0004969,train
C0004970,C0004970,train
C0004971,C0004971,train
C0004972,C0004972,train
C0004973,C0004973,train
C0004974,C0004974,test
C0004975,C0004975,train
C0004976,C0004976,train
C0004977,C0004977,test
C0004978,C0004978,train
C0004979,C0004979,test
C0004980,C0004980,train
C0004981,C0004981,test
C0004982,C0004982,train
C0004983,C0004983,train
C0004984,C0004984,train
C0004985,C0004985,val
C0004986,C0004986,test
C0004987,C0004987,train
C0004988,C0004988,test
C0004989,C0004989,train
C0004990,C0004990,train
C0004991,C0004991,train
C0004992,C0004992,train
C0004993,C0004993,train
C0004994,C0004994,train
C0004995,C0005343,train
C0004996,C0004996,train
C0004997,C0004997,train
C0004998,C0004998,train
C0004999,C0004999,val
C0005000,C0005000,train
C0005001,C0005792,train
C0005002,C0005002,train
C0005003,C0005003,train
C0005004,C0005004,train
C0005005,C0005005,train
C0005006,C0005006,test
C0005007,C0005007,train
C0005008,C0005008,val
C0005009,C0004090,train
C0005010,C0004309,train
C0005011,C0005011,train
C0005012,C0005012,train
C0005013,C0003040,train
C0005014,C0005014,train
C0005015,C0005015,test
C0005016,C0005016,train
C0005017,C0005692,train
C0005018,C0005018,test
C0005019,C0005019,train
C0005020,C0005020,test
C0005021,C0005021,train
C0005022,C0005022,test
C0005023,C0005531,test
C0005024,C0005024,test
C0005025,C0005025,train
C0005026,C0005551,train
C0005027,C0005027,train
C0005028,C0005028,train
C0005029,C0005029,test
C0005030,C0003040,train
C0005031,C0005031,train
C0005032,C0005032,train
C0005033,C0005033,train
C0005034,C0005034,val
C0005035,C0005035,val
C0005036,C0005036,train
C0005037,C0005037,train
C0005038,C0005038,test
C0005039,C0005039,train
C0005040,C0005040,train
C0005041,C0005041,test
C0005042,C0005042,val
C0005043,C0005043,train
C0005044,C0005044,test
C0005045,C0005045,train
C0005046,C0005046,test
C0005047,C0003902,train
C0005048,C0005048,test
C0005049,C0005049,val
C0005050,C0005050,train
C0005051,C0005051,train
C0005052,C0005801,train
C0005053,C0005053,train
C0005054,C0005196,train
C0005055,C0005104,test
C0005056,C0005465,train
C0005057,C0005057,train
C0005058,C0005058,test
C0005059,C0005059,train
C0005060,C0005060,test
C0005061,C0005061,train
C0005062,C0001253,train
C0005063,C0005063,train
C0005064,C0005064,test
C0005065,C0005065,train
C0005066,C0005066,val
C0005067,C0005067,train
C0005068,C0005068,test
C0005069,C0005069,train
C0005070,C0005070,train
C0005071,C0005071,train
C0005072,C0005072,val
C0005073,C0005073,train
C0005074,C0005059,train
C0005075,C0005075,train
C0005076,C0005076,train
C0005077,C0005077,train
C0005078,C0005078,train
C0005079,C0005079,train
C0005080,C0005080,train
C0005081,C0005081,train
C0005082,C0005082,val
C0005083,C0005083,train
C0005084,C0005084,train
C0005085,C0005085,train
C0005086,C0005086,train
C0005087,C0005087,train
C0005088,C0005088,test
C0005089,C0002817,train
C0005090,C0005090,train
C0005091,C0005091,val
C0005092,C0005092,train
C0005093,C0005093,train
C0005094,C0001524,train
C0005095,C0005095,test
C0005096,C0005096,train
C0005097,C0005097,train
C0005098,C0005098,train
C0005099,C0005099,train
C0005100,C0005100,train
C0005101,C0005101,train
C0005102,C0005102,train
C0005103,C0000865,train
C0005104,C0005104,test
C0005105,C0005801,train
C0005106,C0005106,train
C0005107,C0005107,test
C0005108,C0005108,train
C0005109,C0003126,train
C0005110,C0005110,test
C0005111,C0005111,test
C0005112,C0005112,train
C0005113,C0005113,test
C0005114,C0003545,train
C0005115,C0005115,train
C0005116,C0005116,train
C0005117,C0005117,test
C0005118,C0005118,val
C0005119,C0005119,train
C0005120,C0005873,test
C0005121,C0005121,train
C0005122,C0005122,val
C0005123,C0005123,train
C0005124,C0005124,val
C0005125,C0005125,val
C0005126,C0005126,train
C0005127,C0005127,train
C0005128,C0005128,test
C0005129,C0005129,train
C0005130,C0005130,train
C0005131,C0005131,val
C0005132,C0005132,train
C0005133,C0005133,train
C0005134,C0005134,train
C0005135,C0005135,val
C0005136,C0005136,train
C0005137,C0005137,train
C0005138,C0005138,val
C0005139,C0005139,test
C0005140,C0005140,train
C0005141,C0005141,test
C0005142,C0005142,train
C0005143,C0005845,train
C0005144,C0005144,test
C0005145,C0005145,train
C0005146,C0005146,train
C0005147,C0005147,train
C0005148,C0005148,train
C0005149,C0005149,val
C0005150,C0005150,val
C0005151,C0005151,train
C0005152,C0005152,train
C0005153,C0005153,train
C0005154,C0005154,test
C0005155,C0005155,train
C0005156,C0005156,train
C0005157,C0005157,train
C0005158,C0005158,val
C0005159,C0005159,train
C0005160,C0005160,train
C0005161,C0005161,train
C0005162,C0005162,train
C0005163,C0005163,train
C0005164,C0005164,train
C0005165,C0005165,train
C0005166,C0005166,train
C0005167,C0005167,train
C0005168,C0005168,test
C0005169,C0005840,train
C0005170,C0005170,test
C0005171,C0005171,test
C0005172,C0005172,train
C0005173,C0005173,test
C0005174,C0005174,train
C0005175,C0005175,val
C0005176,C0005176,train
C0005177,C0005177,test
C0005178,C0005178,train
C0005179,C0005179,test
C0005180,C0005180,test
C0005181,C0004691,train
C0005182,C0005182,train
C0005183,C0005183,test
C0005184,C0005184,train
C0005185,C0005185,test
C0005186,C0005186,train
C0005187,C0005187,test
C0005188,C0005188,train
C0005189,C0005189,val
C0005190,C0005190,train
C0005191,C0005191,test
C0005192,C0005192,train
C0005193,C0005193,train
C0005194,C0005194,train
C0005195,C0005195,train
C0005196,C0005196,train
C0005197,C0005197,train
C0005198,C0005198,train
C0005199,C0005199,test
C0005200,C0005200,train
C0005201,C0004927,train
C0005202,C0005202,train
C0005203,C0005203,train
C0005204,C0005915,train
C0005205,C0005205,train
C0005206,C0005474,train
C0005207,C0005207,train
C0005208,C0005208,train
C0005209,C0005209,test
C0005210,C0005210,train
C0005211,C0005211,train
C0005212,C0005212,train
C0005213,C0005213,train
C0005214,C0005214,train
C0005215,C0005215,val
C0005216,C0005216,train
C0005217,C0005217,train
C0005218,C0005218,train
C0005219,C0005219,train
C0005220,C0005220,train
C0005221,C0005221,train
C0005222,C0005222,train
C0005223,C0005223,test
C0005224,C0005224,train
C0005225,C0005225,test
C0005226,C0005226,train
C0005227,C0005227,train
C0005228,C0003661,val
C0005229,C0005229,test
C0005230,C0005230,train
C0005231,C0005231,test
C0005232,C0005232,train
C0005233,C0005233,train
C0005234,C0005234,test
C0005235,C0005235,train
C0005236,C0005236,train
C0005237,C0005237,train
C0005238,C0005238,test
C0005239,C0005239,train
C0005240,C0005240,train
C0005241,C0005241,train
C0005242,C0005242,train
C0005243,C0005243,val
C0005244,C0005244,train
C0005245,C0005245,val
C0005246,C0005246,train
C0005247,C0004797,train
C0005248,C0005248,test
C0005249,C0005249,train
C0005250,C0005250,train
C0005251,C0005251,test
C0005252,C0005252,test
C0005253,C0005253,test
C0005254,C0005254,train
C0005255,C0005315,train
C0005256,C0005256,train
C0005257,C0005456,train
C0005258,C0005258,train
C0005259,C0005259,train
C0005260,C0005260,test
C0005261,C0005261,train
C0005262,C0005262,train
C0005263,C0005802,train
C0005264,C0005264,train
C0005265,C0005265,train
C0005266,C0003902,train
C0005267,C0005267,train
C0005268,C0005268,train
C0005269,C0005269,val
C0005270,C0005270,train
C0005271,C0005271,test
C0005272,C0005272,train
C0005273,C0005273,train
C0005274,C0005274,train
C0005275,C0005275,train
C0005276,C0005276,train
C0005277,C0005277,test
C0005278,C0005278,test
C0005279,C0005279,train
C0005280,C0005280,train
C0005281,C0005281,test
C0005282,C0005282,train
C0005283,C0003092,train
C0005284,C0005284,test
C0005285,C0005285,test
C0005286,C0005286,test
C0005287,C0005287,train
C0005288,C0001528,train
C0005289,C0005289,train
C0005290,C0005290,train
C0005291,C0005291,test
C0005292,C0005292,val
C0005293,C0005293,train
C0005294,C0001711,test
C0005295,C0005295,train
C0005296,C0005296,test
C0005297,C0005297,train
C0005298,C0005298,train
C0005299,C0005299,train
C0005300,C0005300,train
C0005301,C0005301,train
C0005302,C0005302,train
C0005303,C0005127,train
C0005304,C0005304,val
C0005305,C0005305,train
C0005306,C0005306,train
C0005307,C0005307,test
C0005308,C0005308,train
C0005309,C0005309,test
C0005310,C0005310,train
C0005311,C0005311,train
C0005312,C0005312,train
C0005313,C0005127,train
C0005314,C0005314,val
C0005315,C0005315,train
C0005316,C0005316,train
C0005317,C0005317,train
C0005318,C0005318,val
C0005319,C0005319,train
C0005320,C0005320,val
C0005321,C0005127,train
C0005322,C0005322,val
C0005323,C0005323,test
C0005324,C0005324,train
C0005325,C0005325,test
C0005326,C0005075,train
C0005327,C0005327,train
C0005328,C0005328,train
C0005329,C0005329,train
C0005330,C0005330,val
C0005331,C0005331,train
C0005332,C0005769,train
C0005333,C0005333,train
C0005334,C0005334,test
C0005335,C0005335,train
C0005336,C0005336,train
C0005337,C0005337,train
C0005338,C0005338,train
C0005339,C0005339,train
C0005340,C0005340,train
C0005341,C0001456,train
C0005342,C0005342,train
C0005343,C0005343,train
C0005344,C0005344,train
C0005345,C0005345,train
C0005346,C0005346,val
C0005347,C0005347,test
C0005348,C0005348,train
C0005349,C0005349,train
C0005350,C0004491,train
C0005351,C0003286,test
C0005352,C0005352,train
C0005353,C0005353,train
C0005354,C0005354,train
C0005355,C0005355,train
C0005356,C0005356,val
C0005357,C0002786,train
C0005358,C0005358,train
C0005359,C0005359,val
C0005360,C0005360,train
C0005361,C0005361,train
C0005362,C0005362,train
C0005363,C0005363,train
C0005364,C0005364,test
C0005365,C0005365,test
C0005366,C0005366,train
C0005367,C0005367,train
C0005368,C0005368,train
C0005369,C0005369,test
C0005370,C0005370,train
C0005371,C0005371,val
C0005372,C0005372,train
C0005373,C0005373,train
C0005374,C0005374,train
C0005375,C0005375,train
C0005376,C0005376,train
C0005377,C0005377,train
C0005378,C0005378,train
C0005379,C0005379,train
C0005380,C0005792,train
C0005381,C0005381,train
C0005382,C0005382,train
C0005383,C0005383,test
C0005384,C0005384,train
C0005385,C0005385,test
C0005386,C0005386,train
C0005387,C0005387,train
C0005388,C0002786,train
C0005389,C0005389,train
C0005390,C0005390,train
C0005391,C0005391,test
C0005392,C0005392,train
C0005393,C0005393,train
C0005394,C0005394,train
C0005395,C0003040,train
C0005396,C0005396,train
C0005397,C0005397,train
C0005398,C0005398,test
C0005399,C0005399,train
C0005400,C0005400,test
C0005401,C0005763,test
C0005402,C0005402,val
C0005403,C0005403,train
C0005404,C0005844,train
C0005405,C0005405,test
C0005406,C0005406,train
C0005407,C0005407,val
C0005408,C0005408,test
C0005409,C0005409,train
C0005410,C0005410,train
C0005411,C0005411,train
C0005412,C0005412,train
C0005413,C0005413,test
C0005414,C0005414,test
C0005415,C0005415,train
C0005416,C0005416,train
C0005417,C0005417,test
C0005418,C0005418,train
C0005419,C0005419,train
C0005420,C0005420,test
C0005421,C0005421,val
C0005422,C0005422,train
C0005423,C0005423,test
C0005424,C0005792,train
C0005425,C0005425,test
C0005426,C0005426,train
C0005427,C0005427,train
C0005428,C0005559,train
C0005429,C0005308,train
C0005430,C0005430,train
C0005431,C0005431,test
C0005432,C0005552,train
C0005433,C0005433,train
C0005434,C0005434,train
C0005435,C0005435,train
C0005436,C0005436,train
C0005437,C0005437,val
C0005438,C0005438,train
C0005439,C0005439,train
C0005440,C0004618,train
C0005441,C0005441,train
C0005442,C0005442,train
C0005443,C0005443,train
C0005444,C0002305,train
C0005445,C0005445,train
C0005446,C0005446,train
C0005447,C0005447,train
C0005448,C0005448,train
C0005449,C0005920,test
C0005450,C0005602,test
C0005451,C0005451,test
C0005452,C0005452,val
C0005453,C0005453,test
C0005454,C0005454,train
C0005455,C0005455,train
C0005456,C0005456,train
C0005457,C0005457,train
C0005458,C0005458,train
C0005459,C0005459,train
C0005460,C0005460,train
C0005461,C0005461,train
C0005462,C0005462,val
C0005463,C0005463,train
C0005464,C0005464,train
C0005465,C0005465,train
C0005466,C0005466,train
C0005467,C0005467,train
C0005468,C0005468,train
C0005469,C0005469,train
C0005470,C0005470,train
C0005471,C0005471,val
C0005472,C0005472,train
C0005473,C0005473,train
C0005474,C0005474,train
C0005475,C0005475,val
C0005476,C0005476,train
C0005477,C0005477,test
C0005478,C0005478,test
C0005479,C0005479,train
C0005480,C0005602,test
C0005481,C0005481,train
C0005482,C0005482,test
C0005483,C0005483,train
C0005484,C0005484,train
C0005485,C0005485,test
C0005486,C0005486,train
C0005487,C0005487,val
C0005488,C0005488,train
C0005489,C0005489,train
C0005490,C0005490,train
C0005491,C0005491,test
C0005492,C0005492,train
C0005493,C0004786,train
C0005494,C0005494,train
C0005495,C0004913,train
C0005496,C0005496,val
C0005497,C0005497,train
C0005498,C0005498,test
C0005499,C0005499,test
C0005500,C0005500,test
C0005501,C0005501,train
C0005502,C0005502,train
C0005503,C0005503,train
C0005504,C0005504,test
C0005505,C0005505,val
C0005506,C0005506,train
C0005507,C0005507,train
C0005508,C0005508,test
C0005509,C0005509,train
C0005510,C0005510,train
C0005511,C0005511,train
C0005512,C0005512,test
C0005513,C0005513,train
C0005514,C0005514,test
C0005515,C0005515,test
C0005516,C0005873,test
C0005517,C0005517,test
C0005518,C0005518,train
C0005519,C0004420,val
C0005520,C0002088,train
C0005521,C0005521,train
C0005522,C0005522,train
C0005523,C0005523,test
C0005524,C0005524,train
C0005525,C0005958,train
C0005526,C0005526,test
C0005527,C0005527,train
C0005528,C0005528,train
C0005529,C0002874,val
C0005530,C0005530,train
C0005531,C0005531,test
C0005532,C0005532,test
C0005533,C0005533,train
C0005534,C0005534,train
C0005535,C0005535,test
C0005536,C0004235,train
C0005537,C0005537,train
C0005538,C0005538,test
C0005539,C0005539,train
C0005540,C0005540,val
C0005541,C0005541,train
C0005542,C0005542,test
C0005543,C0005543,train
C0005544,C0005544,train
C0005545,C0005545,train
C0005546,C0005546,train
C0005547,C0005547,train
C0005548,C0005548,test
C0005549,C0005549,train
C0005550,C0005550,train
C0005551,C0005551,train
C0005552,C0005552,train
C0005553,C0005553,train
C0005554,C0005554,train
C0005555,C0005555,train
C0005556,C0005556,test
C0005557,C0005557,train
C0005558,C0005558,train
C0005559,C0005559,train
C0005560,C0005560,val
C0005561,C0005561,test
C0005562,C0005562,train
C0005563,C0005563,train
C0005564,C0005564,test
C0005565,C0005565,test
C0005566,C0005566,train
C0005567,C0005567,train
C0005568,C0005568,train
C0005569,C0005569,val
C0005570,C0005570,val
C0005571,C0005571,train
C0005572,C0005572,test
C0005573,C0005573,train
C0005574,C0005574,train
C0005575,C0005575,val
C0005576,C0005576,train
C0005577,C0005577,train
C0005578,C0005578,train
C0005579,C0005579,train
C0005580,C0005580,test
C0005581,C0005581,train
C0005582,C0003681,train
C0005583,C0005583,test
C0005584,C0005584,train
C0005585,C0005585,train
C0005586,C0005586,test
C0005587,C0005587,test
C0005588,C0005588,test
C0005589,C0005589,test
C0005590,C0005907,train
C0005591,C0005591,test
C0005592,C0005592,test
C0005593,C0005593,train
C0005594,C0005594,val
C0005595,C0005595,test
C0005596,C0002786,train
C0005597,C0005597,train
C0005598,C0005598,train
C0005599,C0005599,test
C0005600,C0005600,train
C0005601,C0005601,train
C0005602,C0005602,test
C0005603,C0005603,val
C0005604,C0005604,test
C0005605,C0005763,test
C0005606,C0005606,train
C0005607,C0005607,train
C0005608,C0005608,train
C0005609,C0005609,train
C0005610,C0005610,train
C0005611,C0005611,train
C0005612,C0003424,train
C0005613,C0005613,train
C0005614,C0005614,test
C0005615,C0005615,val
C0005616,C0005616,test
C0005617,C0005617,test
C0005618,C0005618,train
C0005619,C0005619,train
C0005620,C0005620,val
C0005621,C0005621,train
C0005622,C0005622,train
C0005623,C0005623,train
C0005624,C0005624,train
C0005625,C0005625,test
C0005626,C0005626,train
C0005627,C0005627,train
C0005628,C0005628,train
C0005629,C0005629,train
C0005630,C0005630,val
C0005631,C0005631,val
C0005632,C0005632,train
C0005633,C0005633,test
C0005634,C0005634,test
C0005635,C0005635,train
C0005636,C0005636,test
C0005637,C0005637,test
C0005638,C0005638,test
C0005639,C0005639,train
C0005640,C0005640,train
C0005641,C0005641,val
C0005642,C0005642,train
C0005643,C0005643,train
C0005644,C0005644,test
C0005645,C0005645,train
C0005646,C0003661,val
C0005647,C0005647,train
C0005648,C0005648,train
C0005649,C0005649,train
C0005650,C0005650,train
C0005651,C0005651,train
C0005652,C0005652,val
C0005653,C0005653,train
C0005654,C0005654,train
C0005655,C0005655,train
C0005656,C0005656,train
C0005657,C0005657,train
C0005658,C0005658,train
C0005659,C0005659,train
C0005660,C0005660,test
C0005661,C0005661,train
C0005662,C0005662,test
C0005663,C0005663,val
C0005664,C0005664,train
C0005665,C0005665,train
C0005666,C0005666,test
C0005667,C0005667,test
C0005668,C0005668,train
C0005669,C0005669,train
C0005670,C0005085,train
C0005671,C0004327,train
C0005672,C0005672,train
C0005673,C0005673,test
C0005674,C0005674,train
C0005675,C0005675,train
C0005676,C0005676,train
C0005677,C0005677,train
C0005678,C0005678,train
C0005679,C0005679,train
C0005680,C0005680,train
C0005681,C0005681,test
C0005682,C0005682,train
C0005683,C0005683,train
C0005684,C0005684,test
C0005685,C0005685,train
C0005686,C0005686,val
C0005687,C0005687,train
C0005688,C0005688,train
C0005689,C0005689,train
C0005690,C0005690,train
C0005691,C0005691,test
C0005692,C0005692,train
C0005693,C0005693,train
C0005694,C0003090,train
C0005695,C0005695,train
C0005696,C0005696,test
C0005697,C0005697,test
C0005698,C0005698,train
C0005699,C0004059,train
C0005700,C0005700,train
C0005701,C0005701,train
C0005702,C0005702,test
C0005703,C0005703,train
C0005704,C0005704,train
C0005705,C0005705,train
C0005706,C0005706,train
C0005707,C0005707,train
C0005708,C0005708,train
C0005709,C0005709,train
C0005710,C0005710,train
C0005711,C0005711,train
C0005712,C0005769,train
C0005713,C0005713,val
C0005714,C0005714,train
C0005715,C0005715,train
C0005716,C0005716,train
C0005717,C0005717,train
C0005718,C0005718,train
C0005719,C0005719,test
C0005720,C0005720,train
C0005721,C0005721,train
C0005722,C0002715,train
C0005723,C0005723,train
C0005724,C0005724,train
C0005725,C0005725,train
C0005726,C0005726,train
C0005727,C0005727,train
C0005728,C0005728,train
C0005729,C0005729,train
C0005730,C0005730,train
C0005731,C0005731,val
C0005732,C0005732,train
C0005733,C0005733,train
C0005734,C0005734,train
C0005735,C0005735,train
C0005736,C0005736,train
C0005737,C0005737,train
C0005738,C0005738,train
C0005739,C0003451,train
C0005740,C0005740,train
C0005741,C0005741,train
C0005742,C0005742,train
C0005743,C0005743,test
C0005744,C0002981,test
C0005745,C0005745,train
C0005746,C0005746,val
C0005747,C0005747,test
C0005748,C0005748,train
C0005749,C0005749,test
C0005750,C0005750,train
C0005751,C0005751,train
C0005752,C0005752,train
C0005753,C0005753,train
C0005754,C0005754,train
C0005755,C0005755,train
C0005756,C0005756,test
C0005757,C0005757,train
C0005758,C0002505,test
C0005759,C0005759,train
C0005760,C0005760,train
C0005761,C0005761,test
C0005762,C0005762,val
C0005763,C0005763,test
C0005764,C0005842,val
C0005765,C0005765,train
C0005766,C0005766,train
C0005767,C0005567,train
C0005768,C0005768,val
C0005769,C0005769,train
C0005770,C0005770,train
C0005771,C0005771,train
C0005772,C0005772,train
C0005773,C0005773,train
C0005774,C0005840,train
C0005775,C0005775,train
C0005776,C0005776,test
C0005777,C0005777,test
C0005778,C0000799,train
C0005779,C0005779,train
C0005780,C0005780,train
C0005781,C0005781,test
C0005782,C0005782,train
C0005783,C0002140,train
C0005784,C0005784,train
C0005785,C0005785,train
C0005786,C0005786,train
C0005787,C0005787,train
C0005788,C0005788,train
C0005789,C0005789,train
C0005790,C0005790,train
C0005791,C0005791,train
C0005792,C0005792,train
C0005793,C0005793,train
C0005794,C0005794,train
C0005795,C0005795,train
C0005796,C0005796,train
C0005797,C0005797,train
C0005798,C0005798,val
C0005799,C0005799,train
C0005800,C0005800,test
C0005801,C0005801,train
C0005802,C0005802,train
C0005803,C0005803,test
C0005804,C0005804,test
C0005805,C0005805,train
C0005806,C0005806,train
C0005807,C0005842,val
C0005808,C0005808,train
C0005809,C0005809,train
C0005810,C0005810,train
C0005811,C0005811,val
C0005812,C0005812,train
C0005813,C0005813,train
C0005814,C0005814,test
C0005815,C0005815,test
C0005816,C0005816,val
C0005817,C0005817,train
C0005818,C0005818,train
C0005819,C0002505,test
C0005820,C0005820,test
C0005821,C0005821,val
C0005822,C0005822,train
C0005823,C0005823,val
